keyword,제목,날짜,sector,date
배당,"클라임 글로벌 솔루션스, 7월 7일 나스닥서 투자자 데이 개최",2026-06-05 05:07:56,defensive,2026-06-05
배당,"비트마인이머전, 3억 달러 우선주 발행으로 이더리움 매입·스테이킹 인프라 확장 선언",2026-06-05 04:30:54,defensive,2026-06-05
배당,"멕스코 에너지, 주당 0.10달러 연간 배당 선언..6월 30일 지급",2026-06-05 03:21:43,defensive,2026-06-05
배당,"캔터베리 파크 홀딩스, 2026년 시가배당률 1.79%·주당 0.28달러 배당 전망",2026-06-05 00:01:41,defensive,2026-06-05
배당,"아르다 메탈 패키징, 2026년 주총서 전 안건 통과·10.05% 배당률 유지",2026-06-04 23:57:50,defensive,2026-06-04
배당,"패트파인더 뱅코프, 1분기 조정 EBITDA 2797만 달러..순이자마진 36bp 확대",2026-06-04 22:22:18,defensive,2026-06-04
배당,"올라 마이닝, 카미노 로호 광산 불법 폐쇄 해제..정상 운영 재개",2026-06-04 21:43:55,defensive,2026-06-04
배당,"넷캐피탈, 레즈맥 모기지 자산 500만 달러 인수 추진",2026-06-04 21:38:55,defensive,2026-06-04
배당,"토로, 2026년 2분기 매출 14억 달러·EPS 1.60달러 기록",2026-06-04 21:35:55,defensive,2026-06-04
배당,"브라운 포맨, 4분기 매출 9억1200만 달러·영업익 53% 급감",2026-06-04 21:05:03,defensive,2026-06-04
배당,"아틀란틱 유니언 뱅크셰어스, 모건스탠리 미국 금융 콘퍼런스 참여",2026-06-04 20:02:41,defensive,2026-06-04
배당,"뉴스 코퍼레이션, 최대 10억 달러 자사주 매입 프로그램 공시",2026-06-04 19:02:59,defensive,2026-06-04
배당,"스미스 미들랜드, 1분기 보고서 제출 지연으로 나스닥 비준수 통지",2026-06-04 19:02:59,defensive,2026-06-04
배당,"50% 수준만 인쇄…‘사상초유’ 투표용지 부족 사태, 서울청 광역수사대가 수사",2026-06-04 18:11:42,defensive,2026-06-04
배당,신영證 주주환원 속도 … 1조 자사주 소각 결정,2026-06-04 18:05:28,defensive,2026-06-04
배당,[매경의 창] 이재용 회장이 사과할 일이었나?,2026-06-04 16:49:17,defensive,2026-06-04
배당,"주주환원나선 신영증권, 1조 자사주 소각하고 배당도 확대",2026-06-04 16:45:50,defensive,2026-06-04
배당,"상속 설계, 재산 규모보다 중요한 건 '가용현금' [보험 200% 활용법]",2026-06-04 16:07:02,defensive,2026-06-04
배당,ETF 샀는데 왜 불안할까…답은 '현금흐름'에 있다 [지갑을 불려드립니다],2026-06-04 16:07:01,defensive,2026-06-04
배당,"삼성물산, 증권사 목표가 상향에 강세…3.6%",2026-06-04 13:05:52,defensive,2026-06-04
배당,“오세훈에 걸어 2억5천 먹었다”…바다 건너에서 벌어진 ‘역대급 베팅’,2026-06-04 10:26:39,defensive,2026-06-04
배당,"[美공시]브로드컴, 2026 회계연도 2분기 매출 48% 증가로 사상 최대 실적 달성 및 분기 배당금 발표",2026-06-04 08:37:44,defensive,2026-06-04
배당,"“삼성물산, 지분가치 상승·주주환원 확대” 목표가 48만→59만원",2026-06-04 08:10:43,defensive,2026-06-04
배당,"아웃프론트 미디어, 5억 달러 규모 2034년 만기 채권 발행",2026-06-04 06:23:52,defensive,2026-06-04
배당,"키코프, 2026회계연도 1분기 매출 10억 달러·EPS 0.37달러 기록",2026-06-04 06:14:52,defensive,2026-06-04
배당,"밀러놀, 안디 오언 CEO 퇴임..제프 스투츠 임시 수장 선임",2026-06-04 05:34:40,defensive,2026-06-04
배당,"IDT, 3분기 매출 3억1570만 달러..전년비 5%↑",2026-06-04 05:34:10,defensive,2026-06-04
배당,"페더럴 애그리컬처럴 모기지, 시리즈 I 우선주 배당 주당 0.28달러 발표",2026-06-04 05:28:49,defensive,2026-06-04
배당,"브로드컴, 2분기 매출 222억 달러·전년비 48% 증가",2026-06-04 05:22:49,defensive,2026-06-04
배당,"엑스포, 5월 LTL 운송 톤수 0.5% 증가..선적 건수는 3.3% 늘어",2026-06-04 05:15:48,defensive,2026-06-04
배당,"J. 질, 분기 배당 0.09달러 선언..7월 8일 지급",2026-06-04 05:12:38,defensive,2026-06-04
배당,"매나테크, 주주총회서 이사 선임·감사인 재선임 완료",2026-06-04 05:10:18,defensive,2026-06-04
배당,"알리바바그룹, 5월 발행주식 67만주 증가..RSU 발행 영향",2026-06-04 05:09:58,defensive,2026-06-04
배당,"핀워드 뱅코프, 주당 0.12달러 배당 결정..6월 29일 지급",2026-06-04 05:05:47,defensive,2026-06-04
배당,“삼전닉스 놓쳤다면 이 종목” … 1년새 180% 뛴 ‘반도체 설거지’ 기업,2026-06-04 05:00:00,defensive,2026-06-04
배당,"아르셀로미탈, 2026년 매출 667억 달러 전망..EPS 22% 성장",2026-06-04 04:15:47,defensive,2026-06-04
배당,"ATN인터내셔널, 타워 사업 매각 후 실적 전망 하향에 급락",2026-06-04 04:10:56,defensive,2026-06-04
배당,"ATN 인터내셔널, 타워 사업 매각으로 2억6800만 달러 확보",2026-06-04 04:00:46,defensive,2026-06-04
배당,"일본도 “반도체 가즈아”…시총 169위였던 키옥시아, 1년만에 2위로",2026-06-04 03:54:34,defensive,2026-06-04
배당,"버코 매뉴팩처링, 1분기 매출 9% 감소·순손실 280만 달러",2026-06-04 02:35:05,defensive,2026-06-04
배당,"페라리, 35억 유로 자사주 매입 계획 일환 62만 주 추가 매입",2026-06-04 00:26:53,defensive,2026-06-04
배당,"시바니 스틸워터, 2026년 매출 114억 달러·EPS 4.12달러 흑자전환 전망",2026-06-03 23:11:41,defensive,2026-06-03
배당,"아이콘 에너지, 7개월 고정임대로 370만 달러 확보",2026-06-03 22:31:50,defensive,2026-06-03
배당,"에베레스트 그룹, 2026년 EPS 52.05달러..전년비 37.7% 증가 전망",2026-06-03 22:18:50,defensive,2026-06-03
배당,"릴라이언스 글로벌 그룹, 나스닥 상장 적격성 회복..10거래일 연속 1달러 이상 유지",2026-06-03 22:16:49,defensive,2026-06-03
배당,"메드트로닉, 심장절제솔루션 급성장에 49년 연속 배당 인상까지… 투자자 기대감 고조",2026-06-03 22:11:29,defensive,2026-06-03
배당,"ATI, 7년 만기 선순위 채권 발행..2027년 만기 채권 조기 상환",2026-06-03 21:48:48,defensive,2026-06-03
배당,"버사뱅크, 2026년 매출 112억 달러 전망..전년비 30% 성장",2026-06-03 20:12:43,defensive,2026-06-03
배당,"BW LPG, 인도 CPIL 지분 8.5% 완전 매각..인프라 투자 철수",2026-06-03 20:09:53,defensive,2026-06-03
배당,"에이컴, 분기 배당 주당 0.31달러 유지..7월 17일 지급",2026-06-03 20:04:42,defensive,2026-06-03
배당,"아틀란틱 유니언 뱅크셰어스, 최고 신용 책임자 은퇴 발표",2026-06-03 20:02:52,defensive,2026-06-03
배당,"메이시스, 1분기 매출 47억 달러·EPS 0.23달러 기록",2026-06-03 20:00:52,defensive,2026-06-03
배당,"메드트로닉, 4분기 매출 98억 달러..전년비 6.6% 증가",2026-06-03 19:49:02,defensive,2026-06-03
배당,"버티브 홀딩스, 주당 0.0625달러 분기 배당 결정",2026-06-03 19:37:41,defensive,2026-06-03
배당,"소어 인더스트리즈, 3분기 매출 28억 달러·순이익 27% 감소",2026-06-03 19:37:11,defensive,2026-06-03
배당,"하프니아, 주당 0.29달러 분기 배당 지급..배당락 거래 시작",2026-06-03 19:16:51,defensive,2026-06-03
배당,"케논 홀딩스, 자회사 OPC 하데라 발전소 확장에 17억 달러 금융·EPC 계약",2026-06-03 19:08:20,defensive,2026-06-03
배당,"젠 레스토랑 그룹, 멀티채널 확장 위해 루크 휴코 CFO 선임",2026-06-03 19:07:40,defensive,2026-06-03
배당,"뉴스 코퍼레이션, 10억 달러 자사주 매입 프로그램 진행..1.8억 달러 집행",2026-06-03 19:03:29,defensive,2026-06-03
배당,"BW LPG, 1분기 순이익 1억6400만 달러..주당 0.67달러 배당",2026-06-03 19:03:29,defensive,2026-06-03
배당,"브룩필드 리뉴어블 파트너스, 1억5000만 캐나다달러 규모 우선주 발행",2026-06-03 06:13:33,defensive,2026-06-03
배당,"TORM, RSU 행사로 2만8144주 신규 발행",2026-06-03 06:13:03,defensive,2026-06-03
배당,"브룩필드 리뉴어블, 1억5000만 캐나다달러 규모 우선주 발행",2026-06-03 06:12:53,defensive,2026-06-03
배당,"맥유언 마이닝, 6월 4일 연례주총 및 Bullpen Q&A 개최",2026-06-03 05:46:51,defensive,2026-06-03
배당,"에너지 서비시스 오브 아메리카, 6월 11일 East Coast IDEAS 컨퍼런스서 발표",2026-06-03 05:32:50,defensive,2026-06-03
배당,"마스터카드, CFO 교체 등 대규모 임원 개편 단행",2026-06-03 05:17:09,defensive,2026-06-03
배당,"펜넷파크 인베스트먼트, 6월 배당 주당 0.08달러 확정..기본+추가 구성",2026-06-03 05:14:18,defensive,2026-06-03
배당,"페넌트파크 플로팅 레이트 캐피탈, 6월 배당금 0.0833달러 확정",2026-06-03 05:08:38,defensive,2026-06-03
배당,"버클, 주당 0.35달러 분기 배당 결정..7월 29일 지급",2026-06-03 03:43:56,defensive,2026-06-03
배당,"어플라이드머티리얼스, 2026년 EPS 50% 급증 전망에 주목",2026-06-03 03:10:53,defensive,2026-06-03
배당,"퍼스트서비스, 자사주 매입한도 10%로 확대..411만주 매입 가능",2026-06-03 01:02:01,defensive,2026-06-03
배당,"뮬러인더스트리즈, 2대1 주식분할 단행..7월1일부터 거래 시작",2026-06-02 23:49:00,defensive,2026-06-02
배당,"시바니 스틸워터, 2026년 매출 114억 달러 전망..46% 급증",2026-06-02 22:28:57,defensive,2026-06-02
배당,"이스턴, 785만 달러에 선기어·크라운정밀 인수..항공우주 시장 진출",2026-06-02 22:10:06,defensive,2026-06-02
배당,"바오준, 5월 자본구조 변동 없이 안정 유지",2026-06-02 21:49:55,defensive,2026-06-02
배당,"글래드스톤 랜드, 조지 스텔지스 신임 이사 선임",2026-06-02 21:47:34,defensive,2026-06-02
배당,"글래드스톤 캐피탈, 조지 스텔지스 3세 이사 선임..이사회 8명으로 확대",2026-06-02 21:46:54,defensive,2026-06-02
배당,"글래드스톤 커머셜, 사모펀드 전문가 스텔제스 신임 이사 선임",2026-06-02 21:46:44,defensive,2026-06-02
배당,"나노바이오틱스, 유로넥스트 테크 리더스 지수 편입",2026-06-02 21:34:43,defensive,2026-06-02
배당,"존 윌리 앤 손, 에메랄드 퍼블리싱 4억5200만 달러에 인수",2026-06-02 21:34:13,defensive,2026-06-02
배당,"버라이즌, 11종 사채 교환 제안 조기 참여 기간 6월 16일까지 연장",2026-06-02 21:17:52,defensive,2026-06-02
배당,"헬로 그룹, 1분기 매출 3억4600만 달러·영업익 4490만 달러",2026-06-02 20:35:10,defensive,2026-06-02
배당,"노스웨스턴, 2026년 EPS 3.68~3.83달러 전망··블랙힐스 합병 시너지 기대",2026-06-02 20:15:59,defensive,2026-06-02
배당,"시그넷 쥬얼러스, 1분기 조정 EPS 1.56달러·32% 증가",2026-06-02 19:55:48,defensive,2026-06-02
배당,"FS KKR 캐피탈, 9억 달러 무담보채권 발행..2031년 만기·7.5% 이자율",2026-06-02 19:38:58,defensive,2026-06-02
배당,"필립 모리스 인터내셔널, 2026년 조정 EPS 8.31~8.46달러 제시..전년비 최대 12% 증가",2026-06-02 19:12:07,defensive,2026-06-02
배당,"엠파이어 스테이트 리얼티, 1분기 조정 EBITDA 8천만 달러..전년比 2.5% 증가",2026-06-02 19:11:07,defensive,2026-06-02
배당,"엠파이어 스테이트 리얼티 트러트스, 1분기 EBITDA 8029만 달러..전년비 2.5%↑",2026-06-02 19:10:36,defensive,2026-06-02
배당,"허니웰 인터내셔널, 질리언 에반코 신임 독립이사 선임",2026-06-02 19:08:06,defensive,2026-06-02
배당,"U.S. 글로벌 인베스터스, 1분기 EPS 0.21달러로 하향 재표기",2026-06-02 19:06:56,defensive,2026-06-02
배당,"브룩필드, 시리즈24 우선주 배당률 5.432%로 재설정",2026-06-02 19:03:35,defensive,2026-06-02
배당,영농형 태양광 논에서 모내기...“쌀도 수확하고 전기도 팔고”,2026-06-02 18:32:26,defensive,2026-06-02
배당,스트레티지가 팔자…비트코인 7만불 붕괴,2026-06-02 17:51:13,defensive,2026-06-02
배당,[기자24시] 형평성 잃은 '코인 과세',2026-06-02 17:36:29,defensive,2026-06-02
배당,"BW LPG, 현대중공업과 9억4000만 달러 판맥스급 신조선 8척 계약 체결",2026-06-02 17:21:24,defensive,2026-06-02
배당,거버넌스포럼 “삼성전자 반도체 성과급 주주가치 훼손 소지있어”,2026-06-02 16:44:57,defensive,2026-06-02
배당,고배당주에 삼전닉스까지 담은 ‘커버드콜’…ACE 고배당주Plus커버드콜액티브 상장,2026-06-02 14:56:33,defensive,2026-06-02
배당,“빚투로 물타기 더는 못하겠다”…비트코인 7만불 붕괴,2026-06-02 14:55:04,defensive,2026-06-02
배당,초과세수 어찌할꼬…‘재투자 vs 재분배’ 이견 확산,2026-06-02 10:59:41,defensive,2026-06-02
배당,［기고］지정학적 리스크 프리미엄/문정빈 고려대 경영대학 교수,2026-06-02 10:50:25,defensive,2026-06-02
배당,삼성전자 6억원 성과급이 공정해지려면 [매경포럼],2026-06-02 10:29:35,defensive,2026-06-02
배당,스트레티지 매각 소식에 비트코인 한 때 7만불선 하락 [매일코인],2026-06-02 10:17:45,defensive,2026-06-02
배당,"[美공시]센터스페이스, 대차대조표 강화 및 주주 가치 증대를 위한 2억 4,500만 달러 규모 자산 매각 및 포트폴리오 최적화 계획 발표",2026-06-02 08:44:05,defensive,2026-06-02
배당,"센터스페이스, 자산 매각 불확실성과 단기 실적 악화 우려에 투자자 이탈",2026-06-02 06:40:40,defensive,2026-06-02
배당,"TPG RE 파이낸스 트러스트, 1분기 EPS 0.25달러·전년比 5.3% 증가",2026-06-02 06:25:39,defensive,2026-06-02
배당,"에센셜 프로퍼티즈 리얼티 트러스트, 2분기 배당 주당 0.32달러..전분기比 3%↑",2026-06-02 06:23:59,defensive,2026-06-02
배당,"오션퍼스트 파이낸셜, 플러싱파이낸셜과 합병 완료..1분기 EPS 0.30달러",2026-06-02 06:20:59,defensive,2026-06-02
배당,"코벨, 사라 스콧 신임 CEO 선임..7월 1일 취임",2026-06-02 06:06:58,defensive,2026-06-02
배당,"시비스타 뱅크쉐어스, 1분기 순이익 1500만 달러..전년비 47% 증가",2026-06-02 06:01:58,defensive,2026-06-02
배당,"리버티 라틴 아메리카, 9% 고정금리 우선주 특별배당 실시",2026-06-02 05:52:27,defensive,2026-06-02
배당,"PICS, 6월 30일 연례 주총 개최..2025년 배당 없이 전액 유보",2026-06-02 05:46:57,defensive,2026-06-02
배당,"에로우 파이낸셜, Adirondack Bancorp 합병 OCC 승인..54억 달러 자산규모",2026-06-02 05:37:56,defensive,2026-06-02
배당,"스타 이쿼티 홀딩스, 1분기 조정 EBITDA 1220만 달러..흑자전환 성공",2026-06-02 05:37:46,defensive,2026-06-02
배당,"스튜어트 인포메이션 서비스, 2분기 배당금 0.525달러 결정",2026-06-02 05:36:46,defensive,2026-06-02
배당,"루이지애나-퍼시픽, 알란 호기 CFO 은퇴..아론 하월드 9월 승계",2026-06-02 05:36:26,defensive,2026-06-02
배당,"센터스페이스, 2억4500만 달러 자산 매각·주당 0.77달러 배당 확정",2026-06-02 05:34:35,defensive,2026-06-02
배당,"큐브스마트, 1분기 FFO 주당 0.68달러..전년비 소폭 상승",2026-06-02 05:25:05,defensive,2026-06-02
배당,"미드 아메리카 아파트 커뮤니티, 1분기 핵심 FFO 주당 2.13달러..임대료 2년 내 최고치",2026-06-02 05:22:05,defensive,2026-06-02
배당,"WEC 에너지, 2026년 EPS 5.59달러 전망..375억 달러 대규모 투자 계획",2026-06-02 05:21:25,defensive,2026-06-02
배당,"어레이 디지털 인프라스트럭처, 버라이즌에 스펙트럼 자산 매각..주당 11달러 특별배당",2026-06-02 05:19:24,defensive,2026-06-02
배당,"랜트로닉, 3,000만 달러 규모 유상증자 단행..주당 7.20달러 확정",2026-06-02 05:18:24,defensive,2026-06-02
배당,"브레마 호텔&리조트, 파크 하얏트 비버크릭 리조트 1.76억 달러 매각 완료",2026-06-02 05:14:23,defensive,2026-06-02
배당,"젠커 인더스트리즈, NYSE 상장기준 위반 통보..1분기 보고서 미제출",2026-06-02 05:11:33,defensive,2026-06-02
배당,"인더스트리얼 로지스틱스, 1분기 조정 EBITDAre 8,699만 달러..전년비 2.0% 증가",2026-06-02 05:09:52,defensive,2026-06-02
배당,"아르마다 호플러 프로퍼티스, 1분기 매출 1억3090만 달러..전년비 26% 감소",2026-06-02 05:08:02,defensive,2026-06-02
배당,"뉴저지 리소시즈, 26~27년 겨울 요금 8.9% 인하..고객당 연 158달러 절감",2026-06-02 05:07:02,defensive,2026-06-02
배당,"엡실론 에너지, 2분기 배당 0.0625달러 결정·신용한도 9000만 달러 확대",2026-06-02 05:02:51,defensive,2026-06-02
배당,"유니레버, 자사주 328만주 매입..재무구조 강화",2026-06-02 04:18:51,defensive,2026-06-02
배당,"페이첵스, 2026년 매출 65억 달러·3년간 두 자릿수 성장 전망 제시",2026-06-02 04:00:50,defensive,2026-06-02
배당,"리오틴토, 6월 1일 기준 총 발행주식 12억5600만주 공시",2026-06-02 03:53:50,defensive,2026-06-02
배당,"액센츄어, 2026 회계연도 매출 741억 달러·EPS 13.46달러 전망…배당 확대까지",2026-06-02 03:01:20,defensive,2026-06-02
배당,"원 리버티 프로퍼티즈, 2억4600만 달러 산업용 부동산 추가 매입",2026-06-02 01:52:09,defensive,2026-06-02
배당,"올라 마이닝, 멕시코 카미노 로호 광산 불법 파업으로 생산 중단",2026-06-02 01:00:58,defensive,2026-06-02
배당,"B&G 푸즈, 4억7500만 달러 채권 발행..기존 부채 조기상환",2026-06-02 00:56:48,defensive,2026-06-02
배당,"FS 뱅코프, 매튜 D. 뮬렛 신임 CEO 선임..조 애덤스 은퇴",2026-06-02 00:33:47,defensive,2026-06-02
배당,"마이크로스트레티지, 41개월 만에 비트코인 매각…전략 기조 변화에 투자 심리 흔들려",2026-06-02 00:30:47,defensive,2026-06-02
배당,"팬 아메리칸 실버, 캐나다 팀민스 광산 확장에 1억4600만 달러 투자",2026-06-02 00:01:26,defensive,2026-06-02
배당,"비트코인 절대 팔지말라던 MSTR, 32개 매각",2026-06-01 22:36:25,defensive,2026-06-01
배당,"로키 마운틴 쵸콜릿 팩토리, 2026년 4분기 매출 6.4억~7.4억 달러..전년비 22%↓",2026-06-01 22:16:51,defensive,2026-06-01
배당,"유니티 그룹, 11억 달러 규모 광섬유 네트워크 담보부 채권 발행",2026-06-01 22:06:00,defensive,2026-06-01
배당,"인터내셔널 플래이버스 & 프래그랜스, 식품재료 사업부 43억 달러 매각..CVC와 계약",2026-06-01 22:02:00,defensive,2026-06-01
배당,"비트마인 이머전 테크놀로지스, ETH 보유량 542만개..전세계 공급량의 4.49%",2026-06-01 21:46:59,defensive,2026-06-01
배당,"아디텍스트, 제프리 부시 임시 CEO 선임..정밀종양진단 사업 가속",2026-06-01 21:32:18,defensive,2026-06-01
배당,"웰타워, 2분기부터 배당 15% 인상..주당 0.85달러",2026-06-01 21:16:47,defensive,2026-06-01
배당,"텔레플렉스, 5억 달러 규모 2032년 만기 선순위 채권 발행",2026-06-01 21:05:26,defensive,2026-06-01
배당,"미니소 그룹 홀딩, 5월 37만주 자사주 매입..118만 달러 규모",2026-06-01 21:03:25,defensive,2026-06-01
배당,"퍼스트에너지, 2026년 EPS 가이던스 2.62~2.82달러 재확인..전년比 8.8%↑",2026-06-01 20:57:35,defensive,2026-06-01
배당,"선스톤 호텔 인베스터스, 1분기 조정 FFO 29% 급증..연간 가이던스 상향",2026-06-01 20:32:54,defensive,2026-06-01
배당,"메이서리치, 2026년 매출 9억4천만 달러 전망..부채비율 개선 추진",2026-06-01 20:03:42,defensive,2026-06-01
배당,"커뮤니티 뱅크 시스템, 클리어포인트 연방은행 3천900만 달러 인수 완료",2026-06-01 20:02:42,defensive,2026-06-01
배당,"카마다, FDA 승인 광견병 검사실 개소..운영 효율성 강화",2026-06-01 20:02:02,defensive,2026-06-01
배당,"사이언스 어플리케이션스, 조정 EPS 68% 급증·자유현금흐름 368% 폭증에 시장 환호",2026-06-01 20:00:42,defensive,2026-06-01
배당,"사이언스 어플리케이션스 인터내셔널, 1분기 매출 19억 달러·조정 EPS 68% 급증",2026-06-01 19:57:11,defensive,2026-06-01
배당,"RELX, 2025 회계연도 최종 배당 주당 48펜스 확정..6월 18일 지급",2026-06-01 19:52:51,defensive,2026-06-01
배당,"이렌다이, 2026년 회계감사인 마컴아시아로 교체",2026-06-01 19:48:41,defensive,2026-06-01
배당,"페덱스, FedEx Freight 스핀오프 완료..80.1% 지분 주주 배분",2026-06-01 19:44:51,defensive,2026-06-01
