keyword,title,date,section,url
Indian Stock Market,U.S. Military’s Weapons Shortage Shows Few Signs of Easing Soon. President Trump and Pentagon officials tried to reassure manufacturers as they sought additional funding from Congress,2026-06-25,emerging_asia,
Indian Stock Market,Investors in Public Companies Are Losing Their Voting Rights. SpaceX has joined a growing cohort of companies that use dual class share structures to ensure many shareholders have little say in how they are run,2026-06-25,emerging_asia,
Indian Stock Market,"The Taylor Swift Wedding and a Hot New York Summer. Should Taylor Swift and Travis Kelce tie the knot in New York City, their nuptials would be another economic event for the Big Apple",2026-06-25,emerging_asia,
Indian Stock Market,"Big Companies Aim to Ease A.I. Transition for American Workers. OpenAI, Anthropic, Amazon and Microsoft have signed on to an effort led by Gina Raimondo, a former commerce secretary",2026-06-25,emerging_asia,
Indian Stock Market,"The Science of Fermented Food. Researchers are starting to understand how foods like kimchi, yogurt and sauerkraut affect our health",2026-06-25,emerging_asia,
Indian Stock Market,"Oil Prices Jump After Attack Halts Shipping in Strait of Hormuz. Oil prices fell, moving closer to levels not seen since the war in Iran began in February",2026-06-25,emerging_asia,
Indian Stock Market,"Representative Tom Kean, Missing for Months, Is Back Home in New Jersey. The congressman, who has been absent from Washington since March, answered the door of his home on Wednesday evening. He was wearing a suit and tie",2026-06-25,emerging_asia,
Indian Stock Market,Five Big Questions for Democrats After New York’s Primaries. The anti-establishment left surged. How shaken are party leaders?,2026-06-24,emerging_asia,
Indian Stock Market,"Norma Yaeger, Barrier-Breaking Stockbroker, Dies at 96. Over her husband’s objections, she became a Wall Street broker in the 1960s. She later started two securities firms in the overwhelmingly male financial world",2026-06-24,emerging_asia,
Indian Stock Market,"Why the Fed Could Loom Large Over the Midterms. Wall Street increasingly predicts the central bank will raise interest rates, possibly ahead of Election Day in November. That could anger President Trump",2026-06-24,emerging_asia,
Indian Stock Market,I Love Heist Films. This One Is Special.. “I Love Boosters” is a brilliant sendup of the absurd contradictions of our age,2026-06-24,emerging_asia,
Indian Stock Market,A.I. Riches Fuel Economic Divide in Asia’s Chip Powerhouses. A.I. demand is driving stock market gains and booming exports in South Korea and Taiwan. But the rest of the economy is being left behind,2026-06-24,emerging_asia,
Indian Stock Market,"The Doctor, the Patient and … the Podcaster?. The dynamic in the exam room is changing as more people show up ready to talk about what they’ve heard on podcasts",2026-06-24,emerging_asia,
Indian Stock Market,Oil Prices Drop on Moves to Unblock Persian Gulf Crude Supplies. Oil prices,2026-06-24,emerging_asia,
Indian Stock Market,"New Yorkers Vote in High-Stakes Primaries. Also, the Strait of Hormuz sees a notable uptick in traffic. Here's the latest at the end of Tuesday",2026-06-23,emerging_asia,
Indian Stock Market,"Mourning the Silence of Civic Education. We are honoring the winners of our Student Open Letter Contest by publishing their entries. This one is by Chan-Yul Kim, age 16",2026-06-23,emerging_asia,
Indian Stock Market,It Was the First Unionized Apple Store in the U.S. Apple Just Closed It.. The company said it had shuttered a Maryland location because of “declining conditions” in a surrounding mall. The union accuses Apple of retaliation,2026-06-23,emerging_asia,
Indian Stock Market,"After Blockbuster I.P.O., SpaceX Shares Are Slumping. On Tuesday, SpaceX briefly fell below $150 a share, which was where the stock began trading when the company listed publicly just over a week ago",2026-06-23,emerging_asia,
Indian Stock Market,"Energy Dept. Unveils $17.5 Billion Plan to Kick-Start New Nuclear Plants. The federal government wants to help utilities buy large components for up to 10 large nuclear reactors. It’s unclear which, if any, companies might participate",2026-06-23,emerging_asia,
Indian Stock Market,The Tech Sell-off Goes Global. Investors are bracing for rough trading after stocks in Asia and Europe were clobbered on Tuesday. A.I. companies like SpaceX are getting hit hard,2026-06-23,emerging_asia,
Indian Stock Market,"Tech Stocks Drive ‘Unnerving’ Sell-Off in Global Markets. Chip makers led the way down in South Korea, where the main index plunged 10.5 percent. The Nasdaq in the U.S. was down 2.2 percent",2026-06-23,emerging_asia,
Indian Stock Market,"Want to Live Abroad? You Can Still Find a Great Golden Visa.. As some countries curtail or even cancel their residency-by-investment programs, we scan the world for the most attractive visa plans for Americans",2026-06-23,emerging_asia,
Indian Stock Market,"The U.K. Is Still Counting the Cost of Brexit, 10 Years After the Vote. Citing lower trade and investment, analysts broadly agree that Britain’s economy is smaller than it would have been if the country had stayed in the E.U",2026-06-23,emerging_asia,
Indian Stock Market,"The Many Founders of the United States. In the past 50 years, the way we tell the story of the Revolution has become dramatically more complex. Can it still inspire us all?",2026-06-22,emerging_asia,
Indian Stock Market,Alan Greenspan Was Wrong About One Thing. It Was a Big One.. A crucial episode in the famous Fed chair’s legacy,2026-06-22,emerging_asia,
Indian Stock Market,"Warsh Looks to Greenspan in Designing Approach to Fed Chairmanship. Kevin M. Warsh has long singled out Alan Greenspan, who died on Monday, as the central banker he wants to exemplify",2026-06-22,emerging_asia,
Indian Stock Market,"Is China Closing the A.I. Gap Faster Than Expected?. Silicon Valley and corporate America are increasingly turning to cheaper, open-source artificial intelligence models built in China",2026-06-22,emerging_asia,
Indian Stock Market,"Alan Greenspan, Fed Chairman Through Prosperity and Crisis, Dies at 100. The pre-eminent economic policymaker of his time and a skilled political operator, he favored market-friendly stances that would later come to be associated with destructive financial forces",2026-06-22,emerging_asia,
Indian Stock Market,This Doommaxxing Has Got to Stop. The economic impact of A.I. is less concerning than consumers’ fear-based reactions to it,2026-06-22,emerging_asia,
Indian Stock Market,Spreading Unchecked. Victoria Fernandez Grande clears the bar,2026-06-21,emerging_asia,
Indian Stock Market,"A 1973 Knicks Championship Banner and a Childhood Friendship Endure. Two retired New York City Sanitation Department workers, friends since grade school, dusted off a celebratory banner they carried in 1973, the last time the Knicks won a championship",2026-06-20,emerging_asia,
Indian Stock Market,Obama and Mamdani Show How It’s Done. Shadow commemorations in Chicago and New York,2026-06-20,emerging_asia,
Indian Stock Market,Good News: Egg Prices Are Down. Bad News: They’re Hurting Farmers.. An oversupply of hens has lowered wholesale egg prices. But consumers may not reap the full benefits because of producer contracts and higher costs,2026-06-20,emerging_asia,
Indian Stock Market,Where Has All the Cottage Cheese Gone?. TikTok and “protein-maxxing” are driving a cottage cheese squeeze that’s left some consumers desperate,2026-06-20,emerging_asia,
Indian Stock Market,"Why Is It So Bad to Let A.I. Do My Thinking for Me?. In “The Reverse Centaur’s Guide to Life After AI,” the renowned tech critic Cory Doctorow tries to find a good way to coexist with artificial intelligence",2026-06-20,emerging_asia,
Indian Stock Market,"‘God Is Cape Verdean’: Tiny Nation on a High After a Sensational World Cup Debut. Cape Verde’s veteran goalkeeper, Vozinha, is keeping the archipelago nation’s hopes outsized after his performance against soccer giant Spain",2026-06-20,emerging_asia,
Indian Stock Market,"Californians Get Stingier at the Ballot Box as Costs Rise. Voters rejected more local taxes than usual in the June election, a sign that they are feeling the pinch from rising costs",2026-06-19,emerging_asia,
Indian Stock Market,"Inside Trump’s Stock Trading Surge. Documents show the president outsourced trading decisions to brokers. But bucking tradition, his assets are not in a blind trust, exposing him to concerns about conflicts",2026-06-19,emerging_asia,
Indian Stock Market,"The New York Times News Quiz, June 19, 2026. Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers",2026-06-19,emerging_asia,
Indian Stock Market,"How Much Is SpaceX Really Worth?. The company’s deep commitment to Mars colonization and Elon Musk’s nearly total control make SpaceX stock an astonishingly speculative bet, our columnist says",2026-06-19,emerging_asia,
Indian Stock Market,"What Are Art Collectors Looking For Now?. This week, at Art Basel, galleries are trying to find out, offering paintings by the late Georg Baselitz and Francis Picabia, and a screen-based installation by Pierre Huyghe",2026-06-19,emerging_asia,
Indian Stock Market,"Jean Houston, ‘Midwife of Souls’ Who Advised Hillary Clinton, Dies at 89. The author of books like “The Possible Human,” she held workshops that drew on mythology, psychology and the experiential ethos of Esalen. But she refused to be called a guru",2026-06-18,emerging_asia,
Indian Stock Market,"Looking for a Perfect World Cup Bar? We Found Three.. Spots for wings, B.Y.O.D. (bring your own dumplings) and prime rib hash",2026-06-18,emerging_asia,
Indian Stock Market,"Three Medals of Honor Awarded to Vietnam and Afghanistan Veterans. Two Force Recon Marines received the medal on Thursday for their actions more than 50 years ago, alongside an Army officer who showed exceptional bravery in 2012",2026-06-18,emerging_asia,
Indian Stock Market,"‘The Last 12 Weeks’ Is Out Today. Here’s the Back Story.. The host, Maurice Chammah, introduces Serial Productions’ latest show",2026-06-18,emerging_asia,
Indian Stock Market,Here’s the latest,2026-06-18,emerging_asia,
Indian Stock Market,The Small Investors Behind SpaceX’s Stock Rally. The company’s blockbuster trading debut is the latest example of how individual investors have become a force in financial markets,2026-06-18,emerging_asia,
Indian Stock Market,"Should You Invest in SpaceX? Financial Advisers Weigh In.. SpaceX has rapidly become one of the world’s most valuable companies. Even so, experts say investing in single stocks can be risky",2026-06-18,emerging_asia,
Indian Stock Market,"The Knicks Parade: Come Early, and Bring Patience. The parade in Lower Manhattan is expected to draw a huge outpouring of fans. There won’t be ticker tape, but there will be confetti",2026-06-18,emerging_asia,
Indian Stock Market,"Fed holds rates steady at Warsh’s first meeting.. Officials at the Federal Reserve were split between no cuts this year and one or more rate increases as they braced for higher inflation, according to a new set of projections",2026-06-17,emerging_asia,
Indian Stock Market,"Musk’s Next Move May Be a Megamerger of SpaceX and Tesla. Some shareholders might object, but there is little they could do, legal experts say",2026-06-17,emerging_asia,
Indian Stock Market,"SpaceX’s Growing War Chest. Shares in Elon Musk’s SpaceX have been on a tear, giving the rockets and artificial intelligence company financial resources to box out competitors",2026-06-17,emerging_asia,
Indian Stock Market,Prediction Markets’ Next Major Bet: Wall St. Traders. Platforms like Kalshi let millions wager on sports and pop culture. They’re now hoping institutions will use them for big-ticket trading like hedging,2026-06-17,emerging_asia,
Indian Stock Market,"The Battle Over A.I. in the Classroom. There are concerns about artificial intelligence’s risks to kids’ learning and critical thinking, and tech companies are pushing to get chatbots into schools",2026-06-17,emerging_asia,
Indian Stock Market,"Fed Holds Rates Steady at Warsh’s First Meeting. Officials at the Federal Reserve were split between no cuts this year and one or more rate increases as they braced for higher inflation, according to a new set of projections",2026-06-17,emerging_asia,
Indian Stock Market,The U.S. Economy Is Leaving These Companies Behind. Small businesses say relentless pressures from tariffs and higher energy prices have sapped their resilience and finances,2026-06-17,emerging_asia,
Indian Stock Market,"Elon Musk’s Feud With Delaware May Transform Corporate America. An angry Musk has taken his business elsewhere, and has urged other companies to follow suit",2026-06-17,emerging_asia,
Indian Stock Market,"As the Job Market Stutters, Simulated Work Is Surging. By asking players to perform repetitive labor in mundane settings, game designers are delivering relatable twists on the tycoon genre",2026-06-17,emerging_asia,
Indian Stock Market,"Here’s the latest.. Group of 7 leaders will discuss Artificial Intelligence and global imbalances on Wednesday, even as questions over Iran linger",2026-06-17,emerging_asia,
Indian Stock Market,Five Things to Know About the Alabama Senate Candidate Jared Hudson. He is a former sniper with the Navy SEALs who is trying to spring an upset over President Trump’s preferred candidate,2026-06-16,emerging_asia,
Indian Stock Market,"Beijing’s New Message to Its Citizens: Your Money Belongs at Home. Eager to keep capital within its borders, China is restricting the ways individuals can engage with global markets",2026-06-16,emerging_asia,
Indian Stock Market,"D.O.J. Seeks to Halt Air Pollution Lawsuit Against xAI Data Center. The department cited national security concerns, saying Elon Musk’s company had played a crucial role in the Iran war. It also argued it has the authority to stop environmental lawsuits brought by citizens",2026-06-16,emerging_asia,
Indian Stock Market,"SpaceX Is More Valuable Than Meta, Broadcom and Many Others. In its first few days of trading, Elon Musk’s newly listed rocket maker has become one of the world’s most valuable companies",2026-06-16,emerging_asia,
Indian Stock Market,"Why Do We Poison Ourselves?. Evolution has fine-tuned us for success, yet we often choose self-destruction",2026-06-16,emerging_asia,
Indian Stock Market,"Riding High After I.P.O., SpaceX Will Buy A.I. Start-Up for $60 Billion. SpaceX exercised its option to acquire Cursor in an all-stock deal, bolstering Elon Musk’s ambitions in artificial intelligence",2026-06-16,emerging_asia,
Indian Stock Market,"Iran Will Enter Nuclear Talks Feeling Emboldened. Despite military setbacks during the war, Tehran is presenting a narrative of victory before negotiations with Washington",2026-06-16,emerging_asia,
Indian Stock Market,"Four Stars for Albi’s ‘Wholly Realized World’ of Middle Eastern Cooking. At his Palestinian restaurant in Washington, D.C., the chef Michael Rafidi is telling a vivid story through bread and fire",2026-06-16,emerging_asia,
Indian Stock Market,It’s Not Just Nvidia. The A.I. Boom Has Ignited Asia’s Chip Companies.. They make much of the gear that goes into giant data centers. Demand for their products is shifting the balance of tech power,2026-06-16,emerging_asia,
Indian Stock Market,Why Is Everyone Waiting Hours for Frozen Yogurt? Why Am I?. The yogurt is not special. Let’s just get that out of the way now,2026-06-16,emerging_asia,
Indian Stock Market,"Congolese Team’s World Cup Leopard Style Channels History and Pride. “In Congo culture, the spirit of leopard is a spirit of strength,” the designer, Alvin Mak, said of the ensembles that beguiled audiences online",2026-06-15,emerging_asia,
Indian Stock Market,"One Texas Town Hopes for Crumbs From the SpaceX Feast. Elon Musk built a huge complex outside the city of Bastrop, population 14,000. Its residents now wonder what the historic SpaceX initial public offering might mean for them",2026-06-15,emerging_asia,
Indian Stock Market,Israel Counts the Ways That Netanyahu’s Iran Strategy Failed. The U.S.-Iran framework agreement appears to omit some of the most important provisions that Israel wanted,2026-06-15,emerging_asia,
Indian Stock Market,"SpaceX’s Stock Surges on First Full Day of Trading. The company’s shares jumped on Monday, and executives announced that they had raised even more money in an already record-breaking initial offering",2026-06-15,emerging_asia,
Indian Stock Market,"Fox to Acquire Roku, Joining the Battle for the Living Room. The $22 billion deal is one of the biggest moves yet by Lachlan Murdoch, who took over for his father as chairman of Fox in 2023",2026-06-15,emerging_asia,
Indian Stock Market,"Global Markets Rally on Iran Peace Hopes. A framework agreement could be signed later this week, but details are scarce. Still, investors are cheering the potential breakthrough",2026-06-15,emerging_asia,
Indian Stock Market,"If Democrats Want to Win the House, Their Battle May Start Here. A bitterly fought Democratic primary in New York’s Hudson Valley will determine who takes on Representative Mike Lawler, one of the more vulnerable Republicans this cycle",2026-06-15,emerging_asia,
Indian Stock Market,"Hormuz Reopening Would Offer Relief for Asia, but Economic Scars Will Remain. For months, Asia has suffered a physical supply crunch that will likely drag on its economies long after the crucial waterway reopens",2026-06-15,emerging_asia,
Indian Stock Market,Stocks Surge as U.S. and Iran Reach Preliminary Deal to Reopen Strait of Hormuz. Oil prices fell and stocks gained early Monday after Iran and the U.S. reached a deal that may allow more energy and other goods to flow through the Strait of Hormuz,2026-06-14,emerging_asia,
Indian Stock Market,"What to Know About the Ticker-Tape Parade for the Knicks. A parade up Broadway to City Hall on Thursday will celebrate the team’s N.B.A. championship win, and Mayor Zohran Mamdani will present players with keys to the city",2026-06-14,emerging_asia,
Indian Stock Market,"Trump Owns Shares in Company Hosting U.F.C. Bout as Part of His Vast Holdings. The Trump Organization says the president has no control over his stock positions, including that of TKO Group, which runs the Ultimate Fighting Championship",2026-06-14,emerging_asia,
Indian Stock Market,"Trump at 80: A President ‘Really Uncomfortable’ With Aging. Even for a president known for imposing his own reality on every situation, Mr. Trump has not outrun scrutiny over his age",2026-06-14,emerging_asia,
Indian Stock Market,"How Trump Transformed the White House Lawn Into a Fighting Arena. See the towering, 600-ton claw-like superstructure and venue for the U.F.C. fight",2026-06-14,emerging_asia,
Indian Stock Market,"The World’s Leading Deepfake Expert No Longer Trusts His Own Eyes. In the age of A.I., Hany Farid is struggling to prove what’s real before the internet decides for itself",2026-06-14,emerging_asia,
Indian Stock Market,"At the Kennedy Center, a Name Change Shrouded in Uncertainty. President Trump’s name was removed from the arts institution’s facade overnight on Saturday. Many questions remain, including whether or not it stays off",2026-06-13,emerging_asia,
Indian Stock Market,"A Dinner for People Who Like to Press on Things. Smashed chicken with corn and cabbage is super satisfying, both to make and to eat",2026-06-13,emerging_asia,
Indian Stock Market,"Everyone Wants to Tax A.I. The Big Disagreement: How?. Bernie Sanders, President Trump and even A.I. companies say they would like the public to share the wealth. But their solutions are very different",2026-06-13,emerging_asia,
Indian Stock Market,"The U.S. Is the Future of Soccer, for Better or Worse. Thanks to immigrants and the internet, Americans gained entry to a universe beyond our borders",2026-06-13,emerging_asia,
Indian Stock Market,The Spectacle of Trump at 80. An octogenarian president for a 250-year-old republic,2026-06-13,emerging_asia,
